SO2,CO,NO2,SO4
48204.03805,51743.9319,55583.67242,59524.52027
48032.56961,51555.72646,55375.94642,59292.71384
47861.81846,51368.05877,55168.53092,59060.95474
47691.79845,51180.95164,54961.46046,58829.29301
47522.52281,50994.42707,54754.7686,58597.77737
47354.00414,50808.50628,54548.48787,58366.45524
47186.25449,50623.20973,54342.64981,58135.37276
47019.28531,50438.5571,54137.28495,57904.57477
46853.10749,50254.56732,53932.42287,57674.10481
46687.73137,50071.25859,53728.09216,57444.00518
46523.16675,49888.64837,53524.32046,57214.31687
46359.42291,49706.75343,53321.13447,56985.07967
46196.50861,49525.58982,53118.55995,56756.33207
46034.43211,49345.1729,52916.62174,56528.11136
45873.2012,49165.51737,52715.34376,56300.45361
45712.82319,48986.63727,52514.74905,56073.39367
45553.30492,48808.54597,52314.85976,55846.96521
45394.65281,48631.25624,52115.69718,55621.20071
45236.87283,48454.78021,51917.28175,55396.13149
45079.97053,48279.1294,51719.63306,55171.78773
44923.95107,48104.31476,51522.76987,54948.19848
44768.8192,47930.34665,51326.71016,54725.39165
44614.57933,47757.23488,51131.47109,54503.39409
44461.23546,47584.98869,50937.06905,54282.23154
44308.79126,47413.61682,50743.51967,54061.92868
44157.25007,47243.12745,50550.83784,53842.50917
44006.61489,47073.5283,50359.03771,53623.99561
43856.88842,46904.82658,50168.13273,53406.40962
43708.07306,46737.02901,49978.13564,53189.77182
43560.17091,46570.14189,49789.0585,52974.10186
43413.18382,46404.17104,49600.91272,52759.41844
43267.11336,46239.12185,49413.70904,52545.73934
43121.96086,46074.99933,49227.4576,52333.08142
42977.72741,45911.80805,49042.1679,52121.46066
42834.41388,45749.55221,48857.84885,51910.89214
42692.02093,45588.23563,48674.50878,51701.39013
42550.54902,45427.86178,48492.15547,51492.96806
42409.99841,45268.43378,48310.79614,51285.63853
42270.36919,45109.95441,48130.43747,51079.41338
42131.66129,44952.42616,47951.08565,50874.30365
41993.87447,44795.85118,47772.74637,50670.31967
41857.00836,44640.23137,47595.42482,50467.47101
41721.06245,44485.56833,47419.12574,50265.76655
41586.03611,44331.86339,47243.85344,50065.21448
41451.92859,44179.11765,47069.61176,49865.82232
41318.73903,44027.33196,46896.40417,49667.59696
41186.4665,43876.50696,46724.2337,49470.54464
41055.10995,43726.64306,46553.10304,49274.67102
40924.66829,43577.74049,46383.01448,49079.98116
40795.14033,43429.79927,46213.96998,48886.47955
40666.52484,43282.81927,46045.97115,48694.17015
40538.82054,43136.80018,45879.0193,48503.05639
40412.0261,42991.74154,45713.1154,48313.14118
40286.14015,42847.64274,45548.26017,48124.42696
40161.1613,42704.50307,45384.45404,47936.91571
40037.08814,42562.32167,45221.69718,47750.60893
39913.91924,42421.09758,45059.9895,47565.50772
39791.65316,42280.82974,44899.3307,47381.61277
39670.28847,42141.51701,44739.72025,47198.92434
39549.82373,42003.15815,44581.15742,47017.44237
39430.25752,41865.75187,44423.64128,46837.1664
39311.58843,41729.2968,44267.17074,46658.09566
39193.81508,41593.79152,44111.74453,46480.22904
39076.93609,41459.23459,43957.36122,46303.56514
38960.95013,41325.6245,43804.01927,46128.10227
38845.85589,41192.95972,43651.71697,45953.83847
38731.65212,41061.23871,43500.45253,45780.77152
38618.33758,40930.4599,43350.22403,45608.89898
38505.9111,40800.62171,43201.02946,45438.21817
38394.37154,40671.72258,43052.86674,45268.72621
38283.7178,40543.76093,42905.73368,45100.42004
38173.94887,40416.73521,42759.62808,44933.29642
38065.06375,40290.64386,42614.54763,44767.35193
37957.06152,40165.48536,42470.49001,44602.58303
37849.94131,40041.25821,42327.45286,44438.98604
37743.70232,39917.96095,42185.43377,44276.55715
37638.3438,39795.59213,42044.43033,44115.29244
37533.86506,39674.15036,41904.44012,43955.18792
37430.26547,39553.63429,41765.46071,43796.2395
37327.54447,39434.0426,41627.48967,43638.44303
37225.70157,39315.37403,41490.52458,43481.79429
37124.73632,39197.62738,41354.56303,43326.28903
37024.64835,39080.80147,41219.60266,43171.92294
36925.43735,38964.89521,41085.64111,43018.69172
36827.10307,38849.90756,40952.67605,42866.59102
36729.64532,38735.83753,40820.70522,42715.61651
36633.06398,38622.68419,40689.72638,42565.76384
36537.35898,38510.44668,40559.73733,42417.0287
36442.53031,38399.12419,40430.73595,42269.40677
36348.57802,38288.716,40302.72014,42122.89379
36255.50222,38179.22144,40175.6879,41977.48551
36163.30308,38070.63988,40049.63725,41833.17774
36071.9808,37962.97079,39924.56631,41689.96633
35981.53567,37856.21368,39800.47324,41547.84718
35891.96799,37750.36815,39677.35629,41406.81629
35803.27814,37645.43383,39555.21377,41266.86968
35715.46654,37541.41045,39434.04407,41128.00346
35628.53365,37438.29777,39313.84563,40990.21384
35542.47996,37336.09563,39194.61701,40853.49708
35457.30604,37234.80392,39076.35681,40717.84954
35373.01246,37134.42259,38959.06371,40583.26768
35289.59985,37034.95165,38842.73649,40449.74803
35207.06887,36936.39118,38727.37398,40317.28724
35125.42021,36838.74129,38612.97511,40185.88204
35044.6546,36742.00216,38499.53886,40055.52926
34964.77279,36646.17401,38387.06431,39926.22586
34885.77557,36551.25712,38275.5506,39797.96886
34807.66374,36457.2518,38164.99696,39670.75542
34730.43813,36364.15843,38055.40267,39544.5828
34654.09959,36271.97742,37946.76711,39419.44836
34578.64899,36180.70922,37839.08972,39295.34956
34504.08723,36090.35432,37732.36998,39172.28398
34430.4152,36000.91326,37626.60749,39050.24931
34357.63383,35912.38659,37521.80187,38929.24333
34285.74405,35824.77492,37417.95283,38809.26393
34214.74678,35738.07887,37315.06014,38690.30912
34144.64299,35652.2991,37213.12362,38572.37699
34075.43363,35567.4363,37112.14314,38455.46575
34007.11965,35483.49118,37012.11866,38339.57371
33939.70202,35400.46447,36913.05015,38224.69927
33873.18171,35318.35691,36814.93766,38110.84093
33807.55967,35237.16929,36717.78129,37997.99729
33742.83689,35156.9024,36621.58116,37886.16703
33679.0143,35077.55702,36526.33746,37775.34893
33616.09289,34999.13398,36432.05041,37665.54186
33554.0736,34921.63411,36338.72027,37556.74476
33492.95738,34845.05824,36246.34734,37448.95668
33432.74518,34769.4072,36154.93194,37342.17673
33373.43793,34694.68186,36064.47446,37236.40409
33315.03655,34620.88306,35974.97526,37131.63804
33257.54197,34548.01165,35886.43479,37027.87791
33200.95509,34476.0685,35798.85348,36925.1231
33145.2768,34405.05445,35712.2318,36823.37308
33090.50801,34334.97036,35626.57023,36722.62739
33036.64957,34265.81708,35541.8693,36622.88562
32983.70235,34197.59545,35458.12951,36524.14741
32931.66719,34130.30631,35375.3514,36426.41246
32880.54495,34063.9505,35293.53553,36329.68053
32830.33642,33998.52884,35212.68245,36233.95141
32781.04244,33934.04214,35132.79274,36139.22495
32732.66378,33870.49122,35053.86695,36045.50103
32685.20124,33807.87687,34975.90568,35952.77956
32638.65557,33746.19988,34898.9095,35861.06052
32593.02755,33685.46102,34822.879,35770.34388
32548.31789,33625.66106,34747.81475,35680.62966
32504.52734,33566.80074,34673.71735,35591.91793
32461.65661,33508.8808,34600.58737,35504.20874
32419.70639,33451.90196,34528.42539,35417.50219
32378.67739,33395.86493,34457.23197,35331.7984
32338.57026,33340.77041,34387.00769,35247.0975
32299.38568,33286.61909,34317.75309,35163.39963
32261.12429,33233.41162,34249.46873,35080.70496
32223.78675,33181.14865,34182.15515,34999.01366
32187.37367,33129.83084,34115.81287,34918.32592
32151.88569,33079.4588,34050.44242,34838.64191
32117.32341,33030.03315,33986.0443,34759.96183
32083.68743,32981.55447,33922.61902,34682.28589
32050.97835,32934.02336,33860.16706,34605.61428
32019.19676,32887.44038,33798.6889,34529.9472
31988.34323,32841.8061,33738.18498,34455.28485
31958.41834,32797.12105,33678.65577,34381.62743
31929.42265,32753.38577,33620.10169,34308.97515
31901.35674,32710.60078,33562.52318,34237.32818
31874.22116,32668.76659,33505.92063,34166.68671
31848.01646,32627.88371,33450.29445,34097.05093
31822.74321,32587.95261,33395.64502,34028.42101
31798.40195,32548.97379,33341.9727,33960.79711
31774.99325,32510.94771,33289.27786,33894.17939
31752.51764,32473.87483,33237.56085,33828.568
31730.97569,32437.75563,33186.82199,33763.96308
31710.36795,32402.59054,33137.06162,33700.36476
31690.69499,32368.38001,33088.28003,33637.77316
31671.95736,32335.12448,33040.47754,33576.18838
31654.15564,32302.8244,32993.65444,33515.61054
31637.29039,32271.48018,32947.81101,33456.03972
31621.36221,32241.09226,32902.94751,33397.47599
31606.37167,32211.66108,32859.06422,33339.91944
31592.31937,32183.18706,32816.1614,33283.37012
31579.20592,32155.67063,32774.23929,33227.82807
31567.03193,32129.11222,32733.29815,33173.29335
31555.79804,32103.51226,32693.3382,33119.76598
31545.50487,32078.8712,32654.35969,33067.24598
31536.15309,32055.18946,32616.36286,33015.73338
31527.74334,32032.46749,32579.34792,32965.22819
31520.27633,32010.70575,32543.31511,32915.73039
31513.75273,31989.90469,32508.26465,32867.23999
31508.17326,31970.06478,32474.19678,32819.75698
31503.53865,31951.18649,32441.11171,32773.28134
31499.84964,31933.2703,32409.00969,32727.81306
31497.10699,31916.3167,32377.89094,32683.3521
31495.3115,31900.32621,32347.7557,32639.89845
31494.46396,31885.29934,32318.60421,32597.45208
31494.56519,31871.23662,32290.43673,32556.01296
31495.61605,31858.13859,32263.25349,32515.58106
31497.61739,31846.00582,32237.05478,32476.15636
31500.57012,31834.83887,32211.84085,32437.73883
31504.47514,31824.63835,32187.612,32400.32844
31509.3334,31815.40487,32164.3685,32363.92519
31515.14586,31807.13904,32142.11067,32328.52907
31521.9135,31799.84153,32120.83882,32294.14005
31529.63735,31793.51299,32100.55328,32260.75815
31538.31844,31788.15412,32081.2544,32228.38338
31547.95785,31783.76562,32062.94253,32197.01574
31558.55667,31780.34823,32045.61805,32166.65528
31570.11603,31777.90271,32029.28136,32137.30202
31582.63708,31776.42984,32013.93287,32108.95603
31596.12101,31775.93041,31999.57302,32081.61737
31610.56903,31776.40527,31986.20225,32055.28611
31625.98238,31777.85527,31973.82104,32029.96235
31642.36235,31780.28128,31962.42988,32005.64621
31659.71023,31783.68423,31952.0293,31982.33782
31678.02736,31788.06504,31942.61984,31960.03732
31697.31511,31793.42469,31934.20207,31938.74488
31717.57489,31799.76417,31926.77657,31918.46069
31738.80812,31807.08451,31920.34398,31899.18496
31761.01627,31815.38676,31914.90493,31880.91794
31784.20084,31824.67201,31910.4601,31863.65986
31808.36336,31834.94137,31907.0102,31847.41103
31833.5054,31846.19601,31904.55596,31832.17175
31859.62855,31858.43709,31903.09815,31817.94235
31886.73443,31871.66583,31902.63754,31804.72319
31914.82473,31885.88347,31903.17497,31792.51467
31943.90113,31901.09131,31904.71131,31781.31722
31973.96536,31917.29065,31907.24744,31771.13128
32005.0192,31934.48284,31910.78428,31761.95735
32037.06443,31952.66926,31915.32279,31753.79593
32070.10289,31971.85133,31920.86397,31746.64757
32104.13645,31992.0305,31927.40884,31740.51286
32139.167,32013.20825,31934.95847,31735.39243
32175.19648,32035.38611,31943.51395,31731.28692
32212.22685,32058.56562,31953.07642,31728.19702
32250.2601,32082.7484,31963.64706,31726.12347
32289.29826,32107.93605,31975.22708,31725.06702
32329.3434,32134.13024,31987.81772,31725.0285
32370.39761,32161.33267,32001.42027,31726.00873
32412.46301,32189.54508,32016.03606,31728.0086
32455.54176,32218.76923,32031.66644,31731.02904
32499.63604,32249.00693,32048.31284,31735.07102
32544.74806,32280.26001,32065.97668,31740.13554
32590.88009,32312.53036,32084.65944,31746.22366
32638.03438,32345.81987,32104.36267,31753.33646
32686.21324,32380.13051,32125.0879,31761.47508
32735.41901,32415.46424,32146.83675,31770.64071
32785.65404,32451.82308,32169.61087,31780.83458
32836.92071,32489.20908,32193.41193,31792.05794
32889.22143,32527.62432,32218.24165,31804.31212
32942.55864,32567.07092,32244.10181,31817.59848
32996.93481,32607.55102,32270.99421,31831.91842
33052.3524,32649.06681,32298.92069,31847.27341
33108.81393,32691.6205,32327.88314,31863.66494
33166.32191,32735.21434,32357.88349,31881.09456
33224.87891,32779.8506,32388.9237,31899.56386
33284.48748,32825.53158,32421.00579,31919.0745
33345.1502,32872.25964,32454.13179,31939.62815
33406.86968,32920.03712,32488.3038,31961.22656
33469.64854,32968.86644,32523.52393,31983.87151
33533.4894,33018.75,32559.79437,32007.56485
33598.39491,33069.69027,32597.1173,32032.30844
33664.36772,33121.68971,32635.49498,32058.10424
33731.41051,33174.75083,32674.92968,32084.9542
33799.52594,33228.87616,32715.42372,32112.86037
33868.7167,33284.06824,32756.97947,32141.82482
33938.98548,33340.32964,32799.5993,32171.84968
34010.33498,33397.66297,32843.28565,32202.93711
34082.76788,33456.07083,32888.04099,32235.08934
34156.28689,33515.55586,32933.86781,32268.30864
34230.8947,33576.12071,32980.76865,32302.59733
34306.59401,33637.76805,33028.74607,32337.95777
34383.3875,33700.50056,33077.80268,32374.39237
34461.27785,33764.32094,33127.9411,32411.90359
34540.26774,33829.2319,33179.16401,32450.49394
34620.35982,33895.23617,33231.47409,32490.16596
34701.55675,33962.33647,33284.87407,32530.92226
34783.86115,34030.53555,33339.36669,32572.76548
34867.27565,34099.83614,33394.95475,32615.69831
34951.80283,34170.24101,33451.64104,32659.72348
35037.44527,34241.75291,33509.4284,32704.84375
35124.20552,34314.3746,33568.31969,32751.06197
35212.08608,34388.10882,33628.31777,32798.38097
35301.08945,34462.95834,33689.42555,32846.80368
35391.21807,34538.92589,33751.64595,32896.33303
35482.47438,34616.01423,33814.98192,32946.97201
35574.86074,34694.22609,33879.4364,32998.72364
35668.37948,34773.56418,33945.01237,33051.59099
35763.03291,34854.03122,34011.71282,33105.57717
35858.82325,34935.6299,34079.54075,33160.6853
35955.75269,35018.36289,34148.49917,33216.91856
36053.82337,35102.23286,34218.5911,33274.28016
36153.03735,35187.24242,34289.81957,33332.77336
36253.39665,35273.3942,34362.18763,33392.40141
36354.90321,35360.69075,34435.69829,33453.16763
36457.5589,35449.13464,34510.35462,33515.07535
36561.36553,35538.72837,34586.15964,33578.12795
36666.3248,35629.47442,34663.1164,33642.32881
36772.43836,35721.37522,34741.22793,33707.68135
36879.70776,35814.43316,34820.49727,33774.18902
36988.13446,35908.65059,34900.92742,33841.85529
37097.71982,36004.02979,34982.5214,33910.68364
37208.46512,36100.57302,35065.28221,33980.67759
37320.3715,36198.28245,35149.21281,34051.84065
37433.44003,36297.1602,35234.31617,34124.17638
37547.67164,36397.20834,35320.59523,34197.68832
37663.06715,36498.42886,35408.05289,34272.38005
37779.62725,36600.82366,35496.69205,34348.25514
37897.35252,36704.39461,35586.51555,34425.31719
38016.24338,36809.14344,35677.52622,34503.56979
38136.30013,36915.07186,35769.72684,34583.01653
38257.52291,37022.18144,35863.12016,34663.66102
38379.91172,37130.47367,35957.70887,34745.50685
38503.4664,37239.94996,36053.49563,34828.55762
38628.18663,37350.61161,36150.48305,34912.81691
38754.07191,37462.45979,36248.67366,34998.28832
38881.12158,37575.4956,36348.06997,35084.9754
39009.33479,37689.71997,36448.6744,35172.88172
39138.71052,37805.13376,36550.48932,35262.01081
39269.24752,37921.73768,36653.51703,35352.36619
39400.94439,38039.5323,36757.75974,35443.95136
39533.79947,38158.51805,36863.21959,35536.76979
39667.81092,38278.69525,36969.89866,35630.82491
39802.97668,38400.06402,37077.7989,35726.12014
39939.29445,38522.62438,37186.92221,35822.65885
40076.76169,38646.37613,37297.27037,35920.44436
40215.37564,38771.31896,37408.84507,36019.47997
40355.13328,38897.45234,37521.64788,36119.76892
40496.03132,39024.77559,37635.68027,36221.31438
40638.06621,39153.28783,37750.9436,36324.11951
40781.23416,39282.988,37867.43908,36428.18737
40925.53105,39413.87483,37985.16783,36533.52097
41070.9525,39545.94685,38104.13082,36640.12325
41217.49383,39679.20236,38224.32887,36747.99709
41365.15006,39813.63947,38345.76268,36857.14527
41513.9159,39949.25604,38468.43278,36967.57051
41663.78571,40086.04971,38592.33954,37079.27543
41814.75355,40224.01786,38717.4832,37192.26256
41966.81314,40363.15764,38843.86379,37306.53433
42119.95784,40503.46594,38971.4812,37422.09309
42274.18067,40644.93937,39100.33511,37538.94104
42429.47426,40787.57428,39230.42502,37657.08031
42585.83091,40931.36674,39361.75025,37776.51288
42743.24249,41076.31253,39494.30989,37897.24062
42901.7005,41222.40713,39628.10284,38019.26528
43061.19606,41369.64572,39763.12779,38142.58845
43221.71985,41518.02316,39899.38317,38267.21158
43383.26214,41667.534,40036.86722,38393.13599
43545.81278,41818.17245,40175.5779,38520.36282
43709.36119,41969.93237,40315.51296,38648.89307
43873.89631,42122.80729,40456.66987,38778.72755
44039.40666,42276.79037,40599.04585,38909.8669
44205.88028,42431.87442,40742.63782,39042.3116
44373.30475,42588.05187,40887.44246,39176.06189
44541.66714,42745.31474,41033.45613,39311.11786
44710.95404,42903.65469,41180.67491,39447.47935
44881.15156,43063.06297,41329.09456,39585.14603
45052.24527,43223.53039,41478.71053,39724.11732
45224.22022,43385.04738,41629.51796,39864.39242
45397.06096,43547.60391,41781.51162,40005.97027
45570.75148,43711.18953,41934.68598,40148.8496
45745.27521,43875.79331,42089.03513,40293.02885
45920.61505,44041.40388,42244.5528,40438.50623
46096.75334,44208.00942,42401.23237,40585.27964
46273.67181,44375.59759,42559.06681,40733.34672
46451.35164,44544.15559,42718.04872,40882.70482
46629.77342,44713.67011,42878.17029,41033.35097
46808.91712,44884.12734,43039.4233,41185.28192
46988.76212,45055.51296,43201.79912,41338.49406
47169.2872,45227.81211,43365.28867,41492.98349
47350.47048,45401.00938,43529.88245,41648.74594
47532.2895,45575.08886,43695.57049,41805.7768
47714.72112,45750.03405,43862.34237,41964.07111
47897.74159,45925.82789,44030.1872,42123.62352
48081.3265,46102.45276,44199.09361,42284.42831
48265.45078,46279.89045,44369.04971,42446.47936
48450.08871,46458.12217,44540.04315,42609.77015
48635.21391,46637.12852,44712.06104,42774.29375
48820.7993,46816.88949,44885.08996,42940.0428
49006.81715,46997.38448,45059.11598,43107.0095
49193.23906,47178.59223,45234.12462,43275.18562
49380.03592,47360.49088,45410.10082,43444.56243
49567.17794,47543.05792,45587.02898,43615.13077
49754.63466,47726.27019,45764.89293,43786.88098
49942.3749,47910.10387,45943.67589,43959.80291
50130.36682,48094.53451,46123.3605,44133.8859
50318.57784,48279.53695,46303.92879,44309.11876
50506.97473,48465.0854,46485.36219,44485.48979
50695.52354,48651.15337,46667.64147,44662.98674
50884.18962,48837.71369,46850.74681,44841.5968
51072.93764,49024.73849,47034.65771,45021.30661
51261.73158,49212.19923,47219.35303,45202.10222
51450.53471,49400.06665,47404.81097,45383.96907
51639.30962,49588.3108,47591.00906,45566.89204
51828.01824,49776.90102,47777.92415,45750.85537
52016.62179,49965.80596,47965.53239,45935.84267
52205.08083,50154.99354,48153.80926,46121.83693
52393.35526,50344.43097,48342.7295,46308.82046
52581.40431,50534.08476,48532.26718,46496.77495
52769.18657,50723.9207,48722.39563,46685.68138
52956.65996,50913.90388,48913.08746,46875.52006
53143.7818,51103.99864,49104.31454,47066.2706
53330.50876,51294.16867,49296.04801,47257.91192
53516.79691,51484.37689,49488.25828,47450.42219
53702.60171,51674.58556,49680.915,47643.77887
53887.87806,51864.75622,49873.98708,47837.95868
54072.58026,52054.84971,50067.44266,48032.93759
54256.66205,52244.82618,50261.24912,48228.6908
54440.07665,52434.64511,50455.37311,48425.19275
54622.77674,52624.26527,50649.78047,48622.4171
54804.71449,52813.64478,50844.43632,48820.3367
54985.84159,53002.7411,51039.30499,49018.92364
55166.10927,53191.51101,51234.35003,49218.14918
55345.4683,53379.91068,51429.53427,49417.98376
55523.86902,53567.89562,51624.81972,49618.39701
55701.26138,53755.42072,51820.16767,49819.35773
55877.59496,53942.44029,52015.53862,50020.8339
56052.81896,54128.90803,52210.89234,50222.79262
56226.88227,54314.77704,52406.18782,50425.20018
56399.73349,54499.99988,52601.38333,50628.022
56571.32093,54684.52858,52796.43637,50831.22266
56741.59266,54868.31461,52991.30373,51034.76586
56910.49655,55051.30894,53185.94146,51238.61445
57077.98027,55233.46206,53380.30489,51442.73042
57243.99134,55414.724,53574.34866,51647.07488
57408.47719,55595.04432,53768.02668,51851.60809
57571.38514,55774.37218,53961.29219,52056.28944
57732.66246,55952.65633,54154.09778,52261.07745
57892.25641,56129.84515,54346.39534,52465.92977
58050.11428,56305.88669,54538.13614,52670.8032
58206.18341,56480.72864,54729.27081,52875.65368
58360.41123,56654.31844,54919.74938,53080.43631
58512.74533,56826.60326,55109.52128,53285.10532
58663.13344,56997.53002,55298.53536,53489.61413
58811.52352,57167.04547,55486.73992,53693.9153
58957.86379,57335.09616,55674.08272,53897.96057
59102.10274,57501.62853,55860.51104,54101.7009
59244.18923,57666.58892,56045.97163,54305.08641
59384.07245,57829.92359,56230.4108,54508.06645
59521.70205,57991.57878,56413.77444,54710.58958
59657.02812,58151.50073,56596.008,54912.60362
59790.00125,58309.63575,56777.05658,55114.05563
59920.57259,58465.93021,56956.86491,55314.89195
60048.69386,58620.3306,57135.3774,55515.0582
60174.31742,58772.78359,57312.5382,55714.49933
60297.39632,58923.23605,57488.29116,55913.15959
60417.88429,59071.63507,57662.57995,56110.98261
60535.73584,59217.92807,57835.34803,56307.9114
60650.90629,59362.06275,58006.53872,56503.88835
60763.3518,59503.98721,58176.09523,56698.85531
60873.02939,59643.64997,58343.96068,56892.75356
60979.89705,59780.99997,58510.07818,57085.52388
61083.91369,59915.98667,58674.39082,57277.10657
61185.03927,60048.5601,58836.84174,57467.44147
61283.23478,60178.67082,58997.37418,57656.46801
61378.4623,60306.27008,59155.93151,57844.12524
61470.68502,60431.30976,59312.45724,58030.35185
61559.86732,60553.74249,59466.89514,58215.08624
61645.97477,60673.52165,59619.18922,58398.26653
61728.97416,60790.60142,59769.28379,58579.8306
61808.83357,60904.93685,59917.12353,58759.71616
61885.52237,61016.48385,60062.65352,58937.86075
61959.01127,61125.19931,60205.81925,59114.20182
62029.27235,61231.04107,60346.56675,59288.67678
62096.27908,61333.96798,60484.84257,59461.22299
62160.00636,61433.93999,60620.59383,59631.77787
62220.43053,61530.9181,60753.76832,59800.27891
62277.52942,61624.8645,60884.3145,59966.66374
62331.28235,61715.74252,61012.18154,60130.87017
62381.67017,61803.51673,61137.31942,60292.83623
62428.67528,61888.15295,61259.67893,60452.50025
62472.28162,61969.61828,61379.21174,60609.80089
62512.47473,62047.88115,61495.87045,60764.67719
62549.24173,62122.91136,61609.60861,60917.06864
62582.57137,62194.68007,61720.3808,61066.91522
62612.45401,62263.15989,61828.14266,61214.15749
62638.88163,62328.32486,61932.85092,61358.73656
62661.84785,62390.15051,62034.46349,61500.59426
62681.34797,62448.61387,62132.93944,61639.6731
62697.3789,62503.69348,62228.23911,61775.91636
62709.93921,62555.36947,62320.32409,61909.26818
62719.02914,62603.62351,62409.15731,62039.67355
62724.65057,62648.43887,62494.70306,62167.07842
62726.80703,62689.80045,62576.927,62291.42971
62725.5037,62727.69476,62655.79626,62412.6754
62720.74738,62762.10996,62731.27942,62530.76459
62712.54652,62793.03584,62803.34656,62645.64752
62700.91117,62820.4639,62871.96933,62757.27562
62685.853,62844.38728,62937.12092,62865.60161
62667.38524,62864.8008,62998.77612,62970.5795
62645.52274,62881.701,63056.91136,63072.16469
62620.28186,62895.08605,63111.50472,63170.31397
62591.68052,62904.95587,63162.53594,63264.98559
62559.73816,62911.31204,63209.98649,63356.13931
62524.4757,62914.15781,63253.83954,63443.73645
62485.91552,62913.49814,63294.08001,63527.73992
62444.08146,62909.33965,63330.69456,63608.11427
62398.99877,62901.69062,63363.67163,63684.82572
62350.69408,62890.561,63393.00146,63757.84222
62299.19536,62875.96235,63418.67605,63827.13347
62244.53193,62857.90789,63440.68923,63892.67097
62186.73439,62836.41243,63459.03662,63954.42803
62125.83458,62811.49238,63473.71567,64012.37983
62061.86558,62783.16573,63484.72561,64066.50343
61994.86164,62751.45199,63492.06753,64116.77778
61924.85817,62716.37223,63495.74429,64163.18381
61851.89169,62677.949,63495.76057,64205.70437
61775.99976,62636.20634,63492.12286,64244.32431
61697.22102,62591.16972,63484.83943,64279.03047
61615.59504,62542.86604,63473.92032,64309.81169
61531.1624,62491.32359,63459.37734,64336.65886
61443.96454,62436.572,63441.22407,64359.56489
61354.04378,62378.64223,63419.4758,64378.52472
61261.44328,62317.56652,63394.14953,64393.53536
61166.20694,62253.37835,63365.26397,64404.59584
61068.37944,62186.11244,63332.83948,64411.70728
60968.00613,62115.80466,63296.89809,64414.87281
60865.133,62042.49201,63257.46341,64414.09762
60759.80666,61966.21262,63214.56067,64409.38892
60652.0743,61887.00563,63168.21663,64400.75595
60541.98359,61804.91121,63118.4596,64388.20997
60429.58272,61719.97052,63065.31936,64371.76421
60314.92026,61632.22563,63008.82716,64351.4339
60198.04523,61541.71948,62949.01567,64327.23621
60079.00696,61448.49588,62885.91893,64299.19026
59957.85509,61352.59942,62819.57233,64267.31705
59834.63953,61254.07544,62750.01256,64231.63949
59709.41042,61152.97002,62677.27758,64192.18233
59582.21807,61049.32986,62601.40655,64148.97212
59453.11295,60943.20231,62522.43982,64102.03724
59322.14562,60834.63528,62440.41886,64051.40777
59189.3667,60723.67722,62355.38624,63997.11554
59054.82685,60610.37708,62267.38555,63939.19404
58918.57672,60494.78421,62176.46139,63877.67837
58780.6669,60376.94841,62082.65929,63812.60526
58641.14792,60256.91979,61986.02569,63744.01296
58500.07016,60134.74881,61886.60788,63671.9412
58357.48388,60010.48619,61784.45395,63596.4312
58213.43914,59884.18285,61679.61274,63517.52556
58067.9858,59755.88993,61572.13381,63435.26822
57921.17344,59625.65871,61462.06735,63349.70445
57773.0514,59493.54056,61349.46419,63260.88076
57623.66869,59359.58693,61234.37571,63168.84483
57473.07399,59223.84929,61116.8538,63073.64552
57321.31562,59086.37909,60996.95081,62975.33276
57168.44152,58947.22776,60874.71951,62873.95752
57014.49921,58806.44662,60750.21306,62769.57174
56859.53576,58664.08688,60623.48491,62662.2283
56703.59779,58520.19958,60494.58881,62551.98092
56546.73144,58374.8356,60363.57874,62438.88416
56388.98234,58228.04557,60230.50886,62322.99333
56230.3956,58079.87987,60095.43348,62204.36441
56071.01578,57930.38863,59958.40701,62083.05407
55910.88689,57779.62161,59819.4839,61959.11953
55750.05234,57627.62828,59678.71864,61832.61856
55588.55497,57474.45771,59536.16567,61703.60941
55426.43699,57320.15858,59391.87939,61572.15073
55263.74,57164.77915,59245.91406,61438.30156
55100.50495,57008.36722,59098.32382,61302.12125
54936.77214,56850.97014,58949.16263,61163.66942
54772.58123,56692.63474,58798.48423,61023.00587
54607.97118,56533.40737,58646.34209,60880.1906
54442.98028,56373.3338,58492.78941,60735.28369
54277.64614,56212.45928,58337.87909,60588.34529
54112.00566,56050.82848,58181.66363,60439.43556
53946.09504,55888.48546,58024.19519,60288.61462
53779.94976,55725.47369,57865.52551,60135.94251
53613.6046,55561.83602,57705.70587,59981.47915
53447.09361,55397.61464,57544.78711,59825.28427
53280.45011,55232.85113,57382.81955,59667.41741
53113.7067,55067.58636,57219.85302,59507.93784
52946.89526,54901.86055,57055.93679,59346.90453
52780.04693,54735.71324,56891.11957,59184.37613
52613.19211,54569.18327,56725.44949,59020.4109
52446.36049,54402.30876,56558.97405,58855.0667
52279.58101,54235.12714,56391.74015,58688.40094
52112.88189,54067.67511,56223.79404,58520.47058
51946.29062,53899.98866,56055.18129,58351.33204
51779.83397,53732.10302,55885.94683,58181.0412
51613.53799,53564.05273,55716.13486,58009.65339
51447.428,53395.87155,55545.7889,57837.22333
51281.52863,53227.59252,55374.95174,57663.80512
51115.86378,53059.24794,55203.66542,57489.45219
50950.45667,52890.86935,55031.97129,57314.21733
50785.3298,52722.48757,54859.90989,57138.15261
50620.50499,52554.13265,54687.52105,56961.30938
50456.0034,52385.83391,54514.8438,56783.73826
